Umsatz (ohne Soll/Haben-Kz);Soll/Haben-Kennzeichen;WKZ Umsatz;Kurs;Basis-Umsatz;WKZ Basis-Umsatz;Konto;Gegenkonto (ohne BU-Schlüssel);BU-Schlüssel;Belegdatum;Belegfeld 1;Belegfeld 2;Skonto;Buchungstext;Postensperre;Diverse Adressnummer;Geschäftspartnerbank;Sachverhalt;Zinssperre;Beleglink;Beleginfo - Art 1;Beleginfo - Inhalt 1;Beleginfo - Art 2;Beleginfo - Inhalt 2;Beleginfo - Art 3;Beleginfo - Inhalt 3;Beleginfo - Art 4;Beleginfo - Inhalt 4;Beleginfo - Art 5;Beleginfo - Inhalt 5;Beleginfo - Art 6;Beleginfo - Inhalt 6;Beleginfo - Art 7;Beleginfo - Inhalt 7;Beleginfo - Art 8;Beleginfo - Inhalt 8;KOST1 - Kostenstelle;KOST2 - Kostenstelle;Kost-Menge;EU-Land u. UStID;EU-Steuersatz;Abw. Versteuerungsart;Sachverhalt L+L;Funktionsergänzung L+L;BU 49 Hauptfunktionstyp;BU 49 Hauptfunktionsnummer;BU 49 Funktionsergänzung;Zusatzinformation - Art 1;Zusatzinformation- Inhalt 1;Zusatzinformation - Art 2;Zusatzinformation- Inhalt 2;Zusatzinformation - Art 3;Zusatzinformation- Inhalt 3;Zusatzinformation - Art 4;Zusatzinformation- Inhalt 4;Zusatzinformation - Art 5;Zusatzinformation- Inhalt 5;Zusatzinformation - Art 6;Zusatzinformation- Inhalt 6;Zusatzinformation - Art 7;Zusatzinformation- Inhalt 7;Zusatzinformation - Art 8;Zusatzinformation- Inhalt 8;Zusatzinformation - Art 9;Zusatzinformation- Inhalt 9;Zusatzinformation - Art 10;Zusatzinformation- Inhalt 10;Zusatzinformation - Art 11;Zusatzinformation- Inhalt 11;Zusatzinformation - Art 12;Zusatzinformation- Inhalt 12;Zusatzinformation - Art 13;Zusatzinformation- Inhalt 13;Zusatzinformation - Art 14;Zusatzinformation- Inhalt 14;Zusatzinformation - Art 15;Zusatzinformation- Inhalt 15;Zusatzinformation - Art 16;Zusatzinformation- Inhalt 16;Zusatzinformation - Art 17;Zusatzinformation- Inhalt 17;Zusatzinformation - Art 18;Zusatzinformation- Inhalt 18;Zusatzinformation - Art 19;Zusatzinformation- Inhalt 19;Zusatzinformation - Art 20;Zusatzinformation- Inhalt 20;Stück;Gewicht;Zahlweise;Forderungsart;Veranlagungsjahr;Zugeordnete Fälligkeit;Skontotyp;Auftragsnummer;Buchungstyp;Ust-Schlüssel (Anzahlungen);EU-Land (Anzahlungen);Sachverhalt L+L (Anzahlungen);EU-Steuersatz (Anzahlungen);Erlöskonto (Anzahlungen);Herkunft-Kz;Buchungs GUID;KOST-Datum;Mandatsreferenz;Skontosperre;Gesellschaftername;Beteiligtennummer;Identifikationsnummer;Zeichnernummer;Postensperre bis;BezeichnungSoBil-Sachverhalt;KennzeichenSoBil-Buchung;Festschreibung;Leistungsdatum;Datum Zuord. Steuerperiode;Netto;Umsatzsteuer;Leistungsdatum
40,00;"H";"";;;"";1225;70011;"";2609;"2574EE86-0001";;;"Class  Co";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 4000 USD issued by Class  Co brooklyn";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
50,00;"H";"";;;"";1222;70006;"";2509;"3836-5766-0157";;;"Absender Google Ireland Limited IBAN IE07CITI99005111475051 ";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Lastschrift Google Ireland Limited IBAN IE07CITI990051114750";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
9282,00;"S";"";;;"";1222;10010;"";2409;"IN-19-1033";;;"Absender Rida El Ali IBAN DE04763500001060591912 BIC BYLADEM";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Gutschrift Rida El Ali IBAN DE04763500001060591912 BIC BYLAD";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
20,00;"H";"";;;"";1225;70020;"";2409;"in1FMBTaCcKIYJxALVAUCTSjBy";;;"Notion Labs Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 2000 USD issued by Notion Labs Inc SAN F";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
21,12;"H";"";;;"";1225;70022;"";2409;"2225-9739";;;"Zeit Unlimited";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 2112 USD issued by Zeit Unlimited SAN FR";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
11305,00;"S";"";;;"";1222;10009;"";2309;"IN-19-1034";;;"Absender NEA Ventures  Consulting GmbH IBAN DE50100701240093";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Gutschrift NEA Ventures  Consulting GmbH IBAN DE501007012400";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
277,25;"S";"";;;"";1225;10000;"";1209;"IN-19-1032";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
99,00;"H";"";;;"";1225;70009;"";1209;"2125-2840";;;"Nylas";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 9900 USD issued by Nylas SAN FRANCISCO";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
2110,00;"H";"";;;"";1222;10004;"";1009;"KOERPST3VJ19";;;"Finanzamt Weinheim";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"STEUERNR 04702031876 UMSST AUG19 52602EUR KOERPST 3VJ19 2110";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
526,02;"H";"";;;"";1222;10004;"";1009;"UMSSTAUG19";;;"Finanzamt Weinheim";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"STEUERNR 04702031876 UMSST AUG19 52602EUR KOERPST 3VJ19 2110";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
68,05;"H";"";;;"";1222;70035;"";0909;"4702031876UMSSTJUL196805EUR";;;"Finanzamt Weinheim";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"STEUERNR 04702031876 UMSST JUL19 6805EUR";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
99,00;"H";"";;;"";1225;70009;"";0509;"2749-3410";;;"Nylas";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 9900 USD issued by Nylas SAN FRANCISCO";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
119,00;"H";"";;;"";1222;70007;"";0409;"25126";;;"Factory Works GmbH";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"FACTORY BERLIN";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
0,19;"H";"";;;"";1222;70006;"";0309;"383657660157-2";;;"Google Ireland Limited";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Google Ireland Limited IBAN IE07CITI99005111475051  CLOUD PL";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
1000,00;"H";"";;;"";1222;70012;"";0209;"Contract-001";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Darlehen Rueckzahlung";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
18,92;"H";"";;;"";1222;70000;"";3008;"92019-82700";;;"sevDesk GmbH";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"TXID 354110741 BGPW-RBYL sevDesk Buchhaltung 5d667f174801ff0";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
3000,01;"H";"";;;"";1225;10006;"";3008;"umbuchung-1-usd";;;"Strego Ventures UG";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Sent money to Strego Ventures UG";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
0,01;"H";"";;;"";1225;10006;"";3008;"";;;"Strego Ventures UG";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Sent money to Strego Ventures UG";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
571,20;"S";"";;;"";1222;10011;"";2908;"IN-19-1024";;;"DemoUp GmbH";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"IN-19-1024";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
2692,35;"S";"";;;"";1222;10006;"";2908;"umbuchung-1";;;"Strego Ventures UG";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"STREGO VENTURES UG";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
179,47;"S";"";;;"";1225;10000;"";2908;"IN-19-1031";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
20,00;"H";"";;;"";1225;70020;"";2408;"in1FAwhaCCKIYKxALVPJtVcflj";;;"Notion Labs Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 2000 USD issued by Notion Labs Inc SAN F";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
20,78;"H";"";;;"";1225;70002;"";2408;"2403-6959";;;"Zeit Unlimited";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 2078 USD issued by Zeit Unlimited SAN FR";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
370,49;"S";"";;;"";1225;10000;"";2208;"IN-19-1030";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
1,00;"H";"";;;"";1225;1590;"";2108;"";;;"Aws Emea";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 100 USD issued by Aws Emea awsamazonco";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
1773,00;"H";"";;;"";1222;70037;"";1608;"501010011913Gewerbesteuer-VZ2019";;;"Stadtverwaltung Weinheim Stadtkasse";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"501010011913Gewerbesteuer-VZ 2019";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
231,64;"S";"";;;"";1225;10000;"";1508;"IN-19-1029";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
1,00;"H";"";;;"";1225;1590;"";1408;"";;;"Aws Emea";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 100 USD issued by Aws Emea awsamazonco";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
119,00;"H";"";;;"";1222;70007;"";1208;"22642";;;"Factory Works GmbH";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"FACTORY BERLIN";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
18,92;"H";"";;;"";1222;70000;"";1208;"92019-70557";;;"sevDesk GmbH";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"TXID 329897489 BGPW-RBYL sevDesk Buchhaltung 5d3da0f54801ff2";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
3451,00;"S";"";;;"";1222;10001;"";1208;"IN-19-1027";;;"Rafael Jose Aviles Escobar";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Rechnung Nr IN-19-1027";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
1000,00;"H";"";;;"";1222;70012;"";1208;"Contract-001";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Darlehen Rueckzahlung";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
0,06;"H";"";;;"";1222;70006;"";1208;"383657660157-1";;;"Google Ireland Limited";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Google Ireland Limited IBAN IE07CITI99005111475051  CLOUD PL";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
200,17;"H";"";;;"";1222;70057;"";1208;"900230610";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
89,99;"H";"";;;"";1222;70053;"";1208;"RHYVHK";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
6,96;"H";"";;;"";1222;70045;"";1208;"NDQ3MzAy";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
69,35;"H";"";;;"";1222;70044;"";1208;"DRGG4L";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
60,00;"H";"";;;"";1222;70043;"";1208;"6007";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
25,00;"H";"";;;"";1222;70042;"";1208;"54107";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
0,95;"H";"";;;"";1222;70040;"";1208;"DE-RI-2019-7-1154539";;;"Marc Hoeffl";;"";;;;;"Beschreibung";"Zahlung auf Fidor Bank";"Umsatzsteuerprozent";"";"Name";"Various Expenses until 12 August";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
222,50;"S";"";;;"";1225;10000;"";0808;"IN-19-1028";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
602,43;"S";"";;;"";1225;10000;"";0108;"IN-19-1026";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
99,00;"H";"";;;"";1225;70039;"";3107;"2235-9300";;;"Nylas";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 9900 USD issued by Nylas SAN FRANCISCO";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
4,22;"H";"";;;"";1225;70022;"";3107;"2472-4219";;;"Zeit Unlimited";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 422 USD issued by Zeit Unlimited SAN FRA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
20,00;"H";"";;;"";1225;70038;"";3107;"in1EzhvbCcKlYJxALVePS0AL8A";;;"Notion So";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"Card transaction of 2000 USD issued by Notion So SAN FRANCIS";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
408,96;"S";"";;;"";1225;10000;"";2507;"IN-19-1025";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
452,84;"S";"";;;"";1225;10000;"";1607;"IN-19-1023";;;"Peeridea Inc";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"PEERIDEA";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
882,00;"S";"";;;"";1225;10012;"";1007;"IN-19-1006";;;"AJAY PONDICHERRY OR JULIE NICOLE";;"";;;;;"Beschreibung";"Zahlung auf Transferwise USD";"Umsatzsteuerprozent";"";"Name";"FOR TWO API INTEGRATIONS TO TRANSFERWISE FBO STREGO VENTURES";;;"Nettobetrag";"";"Steuerbetrag";"";"Leistungsdatum";"";"Kundennummer";"";;;;"";;;;;;;;"";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
